track_name; album_name; release_date; album_uri; artists; artist_uri; duration_ms; popularity; track_number; track_uri; danceability; energy; key; mode; loudness; speechiness; acousticness; instrumentalness; liveness; valence; tempo; time_signature
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground); Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground); 2010-05-07; spotify:album:3pzQF7YgU1f66pBayA8uHv; Shakira; spotify:artist:0EmeFodog0BfCgMzAIvKQp; 202626; 78; 1; spotify:track:2Cd9iWfcOpGDHLz6tVA3G4; 0.766; 0.873; 11; 0; -6.381; 0.143; 0.00627; 0; 0.0764; 0.743; 126.988; 4
Chandelier; 1000 Forms Of Fear (Deluxe Version); 2015-05-04; spotify:album:6FdNvoO5sF4EKwCX9je1MH; Sia; spotify:artist:5WUlDfRSoLAfcVSX1WnrxN; 216120; 70; 1; spotify:track:2s1sdSqGcKxpPr5lCl7jAV; 0.399; 0.787; 1; 1; -2.88; 0.0499; 0.0197; 6.07e-05; 0.0685; 0.572; 117.089; 5
Big Girls Cry - Odesza Remix; 1000 Forms Of Fear (Deluxe Version); 2015-05-04; spotify:album:6FdNvoO5sF4EKwCX9je1MH; Sia; spotify:artist:5WUlDfRSoLAfcVSX1WnrxN; 261626; 40; 19; spotify:track:4GZzpAzdKLnl55kRdKElhN; 0.527; 0.762; 5; 1; -7.164; 0.0538; 0.00487; 0.00206; 0.14; 0.313; 90.019; 4
High With Somebody; High With Somebody; 2018-03-23; spotify:album:7lHv5wi87uEaU9v62gbVf8; Sandro Cavazza; spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy; 174665; 55; 1; spotify:track:6IhosQhN1ayHO4XP72XFXy; 0.785; 0.644; 5; 1; -7.856; 0.0813; 0.0242; 0.000118; 0.152; 0.789; 115.906; 4
Am I Wrong (feat. ScHoolboy Q); Malibu; 2016-01-15; spotify:album:4VFG1DOuTeDMBjBLZT7hCK; Anderson .Paak; spotify:artist:3jK9MiCrA42lLAdMGUZpwa; 253520; 59; 6; spotify:track:1UjyF6okUHhnVxaLV8ojsA; 0.729; 0.799; 11; 0; -7.378; 0.0779; 0.0588; 0.00218; 0.0948; 0.532; 115.04; 4
Purple Sand (My Home); Superdream; 2019-02-01; spotify:album:7LZAgsQQr0cm61SmUdgKlz; Big Wild; spotify:artist:0PxzGnCYBpSuaI49OR94cA; 218940; 52; 9; spotify:track:4knUlOyIeFGKH1ObRzfRcl; 0.754; 0.634; 6; 0; -6.698; 0.0337; 0.425; 0.154; 0.121; 0.592; 111.0; 4
Feels - Jai Wolf Remix; Feels (Jai Wolf Remix); 2016-03-09; spotify:album:5TS42SVHSUrRj89XXmT3Ku; Kiiara; spotify:artist:4u5smJBskI6Adzv08PuiUP; 270222; 55; 1; spotify:track:57rOXabUKgkrwHPSqzo4s5; 0.556; 0.762; 1; 0; -1.961; 0.0299; 0.463; 0; 0.0957; 0.225; 135.013; 4
Intoxicate; Intoxicate; 2017-05-05; spotify:album:1TQMO6LUxpfQRZzm49lBA7; ZHU; spotify:artist:28j8lBWDdDSHSSt5oPlsX2; 294915; 43; 1; spotify:track:0nD2HHezOd08mhvmgnjh3I; 0.824; 0.765; 5; 0; -6.663; 0.054; 0.153; 0.362; 0.164; 0.201; 123.995; 4
Give Me a Try; Glitterbug (Deluxe Edition); 2015-04-14; spotify:album:0n5sLhq91buJwIW4j3Ji0I; The Wombats; spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB; 228470; 46; 2; spotify:track:0gohFCf3LlExQw41BfajZg; 0.623; 0.922; 1; 1; -3.013; 0.0534; 0.000815; 0; 0.069; 0.681; 135.976; 4
I’m Good; Ride Waves; 2019-04-05; spotify:album:1NoZQdGZbROLRM8RZ6kF5D; GRiZ; spotify:artist:25oLRSUjJk4YHNUsQXk7Ut; 230010; 52; 2; spotify:track:0mEFqF30sAoUNKBgCQcsn0; 0.605; 0.725; 0; 1; -7.337; 0.0824; 0.00143; 0.00492; 0.324; 0.763; 160.007; 4
She Won't Let Me Down - French Braids Remix; She Won't Let Me Down (French Braids Remix); 2019-02-01; spotify:album:5GQ7cYx78yf4MhjQMuJ1IL; EMBRZ; spotify:artist:1abeK6nTH1bQUmfhyfSpPh; 226153; 48; 1; spotify:track:0R1PuMp9jZZB2Tw19blGlL; 0.815; 0.541; 1; 0; -9.379; 0.198; 0.039; 0.00327; 0.255; 0.271; 103.933; 4
The Box; Please Excuse Me For Being Antisocial; 2019-12-06; spotify:album:52u4anZbHd6UInnmHRFzba; Roddy Ricch; spotify:artist:757aE44tKEUQEqRuT6GnEB; 196652; 93; 2; spotify:track:0nbXyq5TXYPCO7pr3N8S4I; 0.896; 0.586; 10; 0; -6.687; 0.0559; 0.104; 0; 0.79; 0.642; 116.971; 4
Sail; Megalithic Symphony; 2011-03-15; spotify:album:7I7yoD3GPwYuQcuKS8ZQuM; AWOLNATION; spotify:artist:4njdEjTnLfcGImKZu1iSrz; 259093; 28; 10; spotify:track:5N7d8uxMeuO4HdncbkuhSB; 0.832; 0.435; 1; 1; -9.598; 0.0604; 0.479; 0.553; 0.0952; 0.279; 119.057; 4
I Just Can't; Trouble; 2017-09-15; spotify:album:7rXJOnBDZk3yPmpMXFNsPZ; R3HAB; spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ; 156000; 51; 3; spotify:track:3gfmFoJgmn9LiIj5mV8oSS; 0.652; 0.595; 6; 0; -6.944; 0.0419; 0.162; 0; 0.148; 0.303; 77.538; 4
Trouble; Trouble; 2017-09-15; spotify:album:7rXJOnBDZk3yPmpMXFNsPZ; R3HAB; spotify:artist:6cEuCEZu7PAE9ZSzLLc2oQ; 173203; 44; 2; spotify:track:4exKBPywrjt5lTMhBhpD1G; 0.744; 0.595; 9; 0; -6.076; 0.0782; 0.181; 5.89e-05; 0.148; 0.56; 94.92; 4
Backseat Freestyle; good kid, m.A.A.d city (Deluxe); 2012; spotify:album:3DGQ1iZ9XKUQxAUWjfC34w; Kendrick Lamar; spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg; 212653; 67; 3; spotify:track:3aGibUHhQyBsyumYHylw0K; 0.546; 0.651; 1; 1; -7.601; 0.3; 0.000739; 0; 0.235; 0.646; 77.878; 4
Higher Place - Radio Edit; Higher Place (Radio Edit); 2015-10-16; spotify:album:4GwhBAaG9HCBmm8FOX2LFu; Dimitri Vegas & Like Mike; spotify:artist:73jBynjsVtofjRpdpRAJGk; 174010; 43; 1; spotify:track:0q4kvHCOj8PitJGuUMu20p; 0.713; 0.622; 7; 1; -6.251; 0.0762; 0.242; 3.92e-05; 0.151; 0.536; 124.94; 4
Hell Bound - Ad 01; Hell Bound (Ad 01); 2019-12-19; spotify:album:1bSClsUZiaNRzifTz0YMu9; Vince Staples; spotify:artist:68kEuyFKyqrdQQLLsmiatm; 131697; 58; 1; spotify:track:6tTy7jzu0pDDn6bE5NaaEJ; 0.882; 0.721; 2; 1; -7.209; 0.0539; 0.0437; 0; 0.0789; 0.845; 149.013; 4
Survive (feat. Emeli Sandé, Gucci Mane); Survive (feat. Emeli Sandé, Gucci Mane); 2018-09-13; spotify:album:60Vx4nmPJhWQ2UpKe1AsQ3; Don Diablo; spotify:artist:1l2ekx5skC4gJH8djERwh1; 189514; 0; 1; spotify:track:0ZK4SbP0mgjTlvLiSBbhsd; 0.652; 0.806; 10; 0; -5.546; 0.151; 0.732; 1.01e-05; 0.11; 0.357; 99.907; 4
Twenty One; Free Spirit; 2019-04-05; spotify:album:6KT8x5oqZJl9CcnM66hddo; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 184200; 63; 12; spotify:track:1NgCWYuBLfqBDA3b8MgSVU; 0.776; 0.445; 9; 1; -8.574; 0.0371; 0.212; 0.00409; 0.124; 0.405; 109.981; 4
Heater; Skin Companion EP I; 2016-11-25; spotify:album:6Tto9pCgT6zC8gNktupelD; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 245268; 45; 3; spotify:track:2mzJR8lnV8NPpiLBSTWR3l; 0.551; 0.652; 9; 0; -8.771; 0.144; 0.144; 0.000277; 0.403; 0.558; 96.062; 4
Firebird; Pharmacy; 2015-06-05; spotify:album:4QcXq4vTVN7dFb7bZa9jG2; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 248280; 50; 10; spotify:track:6fKEplI9iN0JMHsRGQESaT; 0.547; 0.878; 3; 1; -4.245; 0.0485; 0.00145; 0.344; 0.336; 0.405; 128.018; 4
This Girl (Kungs Vs. Cookin' On 3 Burners); Layers; 2016-11-04; spotify:album:66KCBRiOFSs9bki2A15WlB; Kungs; spotify:artist:7keGfmQR4X5w0two1xKZ7d; 195546; 78; 2; spotify:track:1A8j067qyiNwQnZT0bzUpZ; 0.792; 0.717; 0; 0; -4.759; 0.0393; 0.0927; 3.59e-05; 0.226; 0.466; 121.985; 4
Livin' The Dream; Painting With Dreams; 2016-09-09; spotify:album:11t999cj3x48JaRSde6s8p; Tritonal; spotify:artist:521qvhdobR0GzhvU6TFw76; 195692; 41; 9; spotify:track:7slguikqd1s3MwNQUn69LQ; 0.598; 0.825; 8; 1; -4.886; 0.0456; 0.0139; 1.6e-06; 0.0875; 0.324; 129.964; 4
RIVA (Restart the Game) - Radio Edit; RIVA (Restart The Game) [Radio Edit]; 2015-03-02; spotify:album:3LEtF7RU1L9LCdmGw4Cspr; Klingande; spotify:artist:1L9i6qZYIGQedgM9QLSyzb; 180861; 45; 1; spotify:track:5790D9sgPum0aE59ES7X1v; 0.615; 0.738; 2; 0; -5.767; 0.0554; 0.106; 4.61e-06; 0.0855; 0.54; 124.022; 4
Easy; Easy; 2017-04-28; spotify:album:0ebOEsvdg9z74U5hYB1S67; HYDDE; spotify:artist:0O8iPOnCv1ppuTVLQ9MDNC; 165009; 33; 1; spotify:track:0Vxf1LB1LDemWCuRYyPs8L; 0.721; 0.681; 0; 1; -3.361; 0.223; 0.0139; 0; 0.0979; 0.477; 85.04; 4
The Devil's Bleeding Crown; Seal The Deal & Let's Boogie; 2016-06-03; spotify:album:43UPS43heoPmecwkeQhAnI; Volbeat; spotify:artist:0L5fC7Ogm2YwgqVCRcF1bT; 238653; 62; 1; spotify:track:79M3Eq1q61lkeQJ1OCVEdZ; 0.32; 0.909; 7; 1; -4.612; 0.0412; 1.62e-05; 0.139; 0.0443; 0.21; 109.649; 3
Call If You Need Me; Pharmacy; 2015-06-05; spotify:album:4QcXq4vTVN7dFb7bZa9jG2; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 241480; 41; 8; spotify:track:6TBSEJyK3DvAtR3l0aLeCY; 0.385; 0.853; 10; 1; -2.69; 0.0359; 0.0445; 0.0473; 0.187; 0.484; 120.422; 4
Take Me Home (feat. Bebe Rexha); Take Me Home (feat. Bebe Rexha); 2013-07-16; spotify:album:0JtlJvtmyOR0z5uuFjeHm9; Cash Cash; spotify:artist:1LOB7jTeEV14pHai6EXSzF; 206320; 48; 1; spotify:track:7iT98FhZ7BAE8xdCxBlw55; 0.571; 0.903; 7; 1; -2.184; 0.214; 0.0615; 1.23e-06; 0.186; 0.477; 127.951; 4
Violent Life; Violent Life; 2018-01-26; spotify:album:2NOsLG3FfwKgCuKz8FTJPN; LOOPERS; spotify:artist:0Aemly9h57T2sLKpkNq409; 210951; 18; 1; spotify:track:34PNy7xKDmACzT8RQN6bQT; 0.787; 0.94; 7; 1; -3.652; 0.234; 0.0651; 0.000165; 0.0502; 0.509; 128.115; 4
No Lie - Sam Feldt Remix; No Lie (Remixes); 2017-01-27; spotify:album:2ods3As8JVWwkAuzCi5skS; Sean Paul; spotify:artist:3Isy6kedDrgPYoTS1dazA9; 172539; 56; 1; spotify:track:1nRA1PmMNZMv4BMV4Je8uK; 0.809; 0.846; 0; 1; -3.727; 0.14; 0.0924; 0; 0.164; 0.574; 115.028; 4
THOT!; THOT!; 2019-11-08; spotify:album:3zl2WFfXGywtofhqWm3XRM; TOKYO’S REVENGE; spotify:artist:5TbLOwv8BNnik3f03NZJlt; 159709; 68; 1; spotify:track:2St8HeG23Nzp4NYaWTNtuM; 0.946; 0.592; 8; 1; -7.908; 0.23; 0.0178; 3.22e-06; 0.46; 0.418; 100.023; 4
Venice; Way Back When; 2019-02-22; spotify:album:1vG0Zb57rQUPnujHmog4aF; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 203000; 34; 4; spotify:track:2CrnRMY4ksVkt5u3CiAPGM; 0.597; 0.728; 8; 0; -3.885; 0.179; 0.394; 0.00723; 0.334; 0.387; 99.866; 4
Supposed To Be; Way Back When; 2019-02-22; spotify:album:1vG0Zb57rQUPnujHmog4aF; Louis Futon; spotify:artist:79ffq2PHS5TDmgnHhAyudW; 205000; 44; 6; spotify:track:4CghOfPR7ot2pI2Xl8qO41; 0.396; 0.788; 1; 0; -4.971; 0.508; 0.057; 0; 0.158; 0.555; 76.674; 1
High Beams; Hi This Is Flume (Mixtape); 2019-03-20; spotify:album:2Vx9FC6Um8i6kEtY7HNswB; Flume; spotify:artist:6nxWCVXbOlEVRexSbLsTer; 203882; 54; 3; spotify:track:5JivFvyCCaznVexlRLpZqK; 0.509; 0.91; 0; 1; -4.514; 0.383; 0.0361; 0; 0.762; 0.515; 129.906; 4
Here for You (feat. Ella Henderson); Here for You (feat. Ella Henderson); 2015-09-04; spotify:album:6HnspnDTGO0iGliX6OuCTd; Kygo; spotify:artist:23fqKkggKUBHNkbKtXEls4; 244510; 64; 1; spotify:track:7vqUr6K2Js9Paq4kdNSOm6; 0.68; 0.772; 10; 1; -5.995; 0.0416; 0.535; 0.0153; 0.147; 0.376; 105.005; 4
Yeah Right; Big Fish Theory; 2017-06-23; spotify:album:5h3WJG0aZjNOrayFu3MhCS; Vince Staples; spotify:artist:68kEuyFKyqrdQQLLsmiatm; 188946; 55; 7; spotify:track:35tWhD29yvWwB0IDRr6zsL; 0.734; 0.468; 1; 1; -9.029; 0.0912; 0.018; 0; 0.382; 0.285; 118.001; 4
2 MUCH (feat. 24hrs) (feat. 24hrs); 2 MUCH (feat. 24hrs) (feat. 24hrs); 2018-02-09; spotify:album:5VFAs0jH6v3WAkMkzAzyDX; Flosstradamus; spotify:artist:2FmzVitXZjIkFolH8HXd4j; 182400; 0; 1; spotify:track:6lwxNGjvD1pFlXyNI2h9aH; 0.642; 0.933; 4; 0; -2.887; 0.0871; 0.0657; 1.04e-05; 0.087; 0.158; 150.039; 4
Ballie (feat. Kah-Lo); Ballie (feat. Kah-Lo); 2019-04-19; spotify:album:51m55JSo3g98hFr8o5l8p5; Idris Elba; spotify:artist:0Dc2rdPzleezxhvQhQbXuS; 270744; 49; 1; spotify:track:3OLPjAr2kvsNinDvi8Mndl; 0.729; 0.957; 2; 1; -5.529; 0.0572; 0.0162; 0.00305; 0.134; 0.659; 124.006; 4
Higher; Higher; 2013-01-01; spotify:album:3zDrL6uXT0UIkIiAPqNpcy; Just Blaze; spotify:artist:2gpPCu8rjzdobGqDZJpHiR; 229640; 49; 1; spotify:track:7lrTieknx0Rp6xcUXVjRQE; 0.576; 0.983; 2; 1; -1.005; 0.191; 0.00186; 0.281; 0.557; 0.501; 150.04; 4
Eleven; Eleven; 2020-01-09; spotify:album:66o9dDjDduf6jpvZKzAXm4; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 206360; 75; 1; spotify:track:1ToprX3cpBiXoAe5eNSk74; 0.701; 0.396; 4; 0; -10.182; 0.119; 0.112; 0.0209; 0.223; 0.115; 129.004; 4
No Service In The Hills (feat. Trippie Redd, Blackbear, PRINCE$$ ROSIE); No Service In The Hills (feat. Trippie Redd, Blackbear, PRINCE$$ ROSIE); 2020-01-31; spotify:album:3D58ZVtelA3XX1Pmx495jw; Cheat Codes; spotify:artist:7DMveApC7UnC2NPfPvlHSU; 153763; 61; 1; spotify:track:0CmoisdB4maBgLV5MajnL4; 0.542; 0.739; 7; 1; -4.857; 0.0395; 0.00445; 0; 0.306; 0.338; 156.074; 4
The Weekend - Funk Wav Remix; The Weekend (Funk Wav Remix); 2017-12-15; spotify:album:5enEsi887wD3qGoMCK4jLr; SZA; spotify:artist:7tYKF4w9nC0nq9CsPZTHyP; 171805; 77; 1; spotify:track:0P6AWOA4LG1XOctzaVu5tt; 0.775; 0.573; 11; 1; -4.933; 0.0585; 0.495; 0; 0.126; 0.667; 101.925; 4
I Want It All (Remix); I Want It All (Remix); 2016-06-17; spotify:album:5vLPZZoxQoe3kpuixNRpSh; Bonnie McKee; spotify:artist:7dtJROxWQe3fxxF5t7o67N; 223304; 36; 1; spotify:track:59KCneEvdDLNpfw79mckFW; 0.58; 0.794; 11; 0; -2.927; 0.0474; 0.319; 0.00126; 0.522; 0.41; 115.072; 4
Eleven:11; Floating While Dreaming; 2014-05-20; spotify:album:7kfkff7LxoI2UhtDX93YKT; Pell; spotify:artist:2O2dI9lY9PnWtAa4OlrgMi; 245773; 42; 2; spotify:track:6vsFAKxQFpX0sX4tYmS3LN; 0.491; 0.587; 10; 0; -8.345; 0.0578; 0.0354; 3.37e-05; 0.0904; 0.152; 124.939; 4
Freedom; HUMAN; 2018-04-27; spotify:album:5h5OESkSbpnu5nauqtbFXX; Steve Angello; spotify:artist:4FqPRilb0Ja0TKG3RS3y4s; 222293; 33; 13; spotify:track:3qZJTID8yXSCT817gGlrfZ; 0.657; 0.552; 9; 1; -10.2; 0.0682; 0.0418; 0.0514; 0.111; 0.147; 109.0; 4
Hold Up, Wait a Minute; Genesis Series; 2015-11-06; spotify:album:1X4yodq8QzdlHOf2EgwhWU; ZHU; spotify:artist:28j8lBWDdDSHSSt5oPlsX2; 248573; 48; 4; spotify:track:4o2UcMhDLHpi09m8esAVqT; 0.892; 0.659; 11; 0; -5.897; 0.0487; 0.0435; 0.0016; 0.156; 0.464; 115.991; 4
Know Your Worth; Know Your Worth; 2020-02-04; spotify:album:0uLz2ygHQAtLknyGasJOr5; Khalid; spotify:artist:6LuN9FCkKOj5PcnpouEgny; 181436; 85; 1; spotify:track:0TrPqhAMoaKUFLR7iYDokf; 0.79; 0.694; 9; 0; -7.726; 0.0708; 0.145; 0.00252; 0.281; 0.508; 103.007; 4
Levels; Levels; 2011-01-01; spotify:album:7giqynKCJ9pdQgnmSTEyy6; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 338866; 60; 1; spotify:track:6dfXwa0dI1sBm4CIePuOYM; 0.601; 0.834; 1; 0; -6.573; 0.0358; 0.0295; 0.888; 0.34; 0.352; 125.991; 4
Thief; Thief; 2016-09-02; spotify:album:1TEDJMksfymmVbEpa3pG26; Ookay; spotify:artist:1HQGhla3VNj1dBmKTtVT2t; 239711; 62; 1; spotify:track:5Ce9z7GqSknXccyppRxNLY; 0.57; 0.797; 6; 1; -2.954; 0.0608; 0.00476; 0.00833; 0.11; 0.212; 149.925; 4
Baianá; Baianá; 2019-10-31; spotify:album:09m7Ow4s5dDBAf3L5iZFbK; Bakermat; spotify:artist:3MyFDtqB80WZvbtCZRsekM; 180842; 61; 1; spotify:track:3iCO0ZekWPK6rmLnDjejLB; 0.564; 0.723; 2; 0; -6.983; 0.0702; 0.000741; 0.672; 0.543; 0.466; 121.97; 4
Middle Of The Night; Night & Day (Night Edition); 2017-07-14; spotify:album:69Pj3ce9XFZUi3XuQylLKf; The Vamps; spotify:artist:7gAppWoH7pcYmphCVTXkzs; 174600; 64; 1; spotify:track:74vs7PD7iG2GnWUGnb8Yuq; 0.588; 0.749; 11; 0; -4.323; 0.058; 0.0037; 0; 0.0813; 0.397; 130.093; 4
Aftergold (feat. Tove Styrke); Aftergold; 2016-03-25; spotify:album:0UNXK41aoqUDhSayFVKchE; Big Wild; spotify:artist:0PxzGnCYBpSuaI49OR94cA; 191007; 55; 1; spotify:track:1wPRqq1czM3ny6189e56mq; 0.602; 0.901; 8; 0; -3.842; 0.0854; 0.0104; 0.00677; 0.0799; 0.362; 94.57; 4
Dive; Dive; 2016-04-08; spotify:album:4qlf4mcoGaxP8ODsdZUar2; Salvatore Ganacci; spotify:artist:5PdkRVDASsw6P7QoqRpz0F; 201126; 40; 1; spotify:track:0drpjw4Z1WN4wSJc3o6fZk; 0.677; 0.709; 0; 0; -3.565; 0.0829; 0.106; 3.16e-06; 0.0913; 0.277; 141.987; 4
Clarity; Clarity; 2012-01-01; spotify:album:7juWTdmjo0vYywWu8HiQxs; Zedd; spotify:artist:2qxJFvFYMEDqd7ui6kSAcq; 271426; 74; 5; spotify:track:60wwxj6Dd9NJlirf84wr2c; 0.509; 0.781; 8; 1; -3.48; 0.072; 0.0398; 0; 0.0749; 0.176; 128.0; 4
Alive - Zedd Remix; Paranoia (Original Motion Picture Soundtrack); 2013-01-01; spotify:album:3srNO4H3uOjU9Py4MycSAG; Empire of the Sun; spotify:artist:67hb7towEyKvt5Z8Bx306c; 227946; 39; 1; spotify:track:4xufJkRQpBvnfMB9OJNdDw; 0.646; 0.706; 5; 1; -4.628; 0.0485; 0.00608; 0.0242; 0.7; 0.0628; 128.004; 4
Body Back (feat. Maia Wright) - Deniz Koyu Remix; Body Back (feat. Maia Wright) [The Remixes]; 2020-01-30; spotify:album:6jEUy0pmvyUUgHAWKV2w7T; Gryffin; spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh; 257399; 60; 1; spotify:track:6D72WFltGvVYuHMzQocBEY; 0.489; 0.739; 8; 1; -5.049; 0.0397; 0.0573; 9.76e-06; 0.105; 0.472; 125.003; 4
Freakin (feat. Dombresky); After Life EP; 2015-12-22; spotify:album:3tOOSfvlZMHDpvb7gRgUW6; Tchami; spotify:artist:1KpCi9BOfviCVhmpI4G2sY; 215294; 35; 2; spotify:track:3O7k77aNexQyGboBpY3Iz5; 0.686; 0.948; 1; 0; -3.779; 0.0804; 0.0991; 0.0164; 0.0531; 0.506; 136.079; 4
Shawty Fishin' (Blame The Net); Lady Lady; 2018-09-07; spotify:album:2wqG59dVVQlJaxoO7N0LJt; Masego; spotify:artist:3ycxRkcZ67ALN3GQJ57Vig; 212173; 45; 9; spotify:track:0XX5J55td3eEiRSY2QQyqx; 0.792; 0.887; 11; 0; -6.471; 0.174; 0.165; 0.002; 0.0992; 0.704; 145.981; 4
Forever Tonight; Pharmacy; 2015-06-05; spotify:album:4QcXq4vTVN7dFb7bZa9jG2; Galantis; spotify:artist:4sTQVOfp9vEMCemLw50sbu; 218560; 42; 1; spotify:track:4v8YZd1fBv9nSmq4fFPn8h; 0.716; 0.791; 11; 1; -3.028; 0.0492; 0.101; 0.0232; 0.0562; 0.595; 127.92; 4
Ain't A Thing (feat. Bonn); TIM; 2019-06-06; spotify:album:6Ad1E9vl75ZB3Ir87zwXIJ; Avicii; spotify:artist:1vCWHaC5f2uS3yhpwWbIA6; 183660; 61; 6; spotify:track:3MhNgzZwFtUF6jSr6pRSkW; 0.454; 0.423; 9; 1; -7.286; 0.0552; 0.544; 0; 0.0538; 0.245; 170.162; 4
Use Somebody; Only By The Night; 2008-09-23; spotify:album:5CZR6ljD0x9fTiS4mh9wMp; Kings of Leon; spotify:artist:2qk9voo8llSGYcZ6xrBzKx; 230760; 75; 4; spotify:track:5VGlqQANWDKJFl0MBG3sg2; 0.276; 0.715; 0; 1; -5.356; 0.0432; 0.00552; 0.000417; 0.201; 0.173; 137.028; 4
Cuba (Tiene Sabor) [feat. Omara Portuondo]; Cuba (Tiene Sabor) [feat. Omara Portuondo]; 2019-07-17; spotify:album:1IYev94TKpjt8s563JwM3S; BUNT.; spotify:artist:2CpLIMBoE2ZzyY3ZBCRZ7j; 168017; 56; 1; spotify:track:5QhDqbqLk759MNSjegdlzw; 0.735; 0.883; 9; 0; -2.304; 0.2; 0.228; 4.69e-05; 0.367; 0.701; 128.073; 4
Closer (feat. Bishop); I Am The Elephante; 2016-09-14; spotify:album:5vKwVRehHKL8iYij8bH4RI; Elephante; spotify:artist:3fjs4zbBFxEFFe8Wyojo0G; 211200; 0; 1; spotify:track:5evMoANkwD0ppntSQEXOii; 0.506; 0.923; 2; 1; -3.371; 0.0776; 0.0719; 0.000279; 0.144; 0.512; 125.02; 4
Two 10s; Two 10s; 2020-01-10; spotify:album:144pH5WuYyUJ7Vz6OIaD6g; Quinn XCII; spotify:artist:3ApUX1o6oSz321MMECyIYd; 216284; 40; 1; spotify:track:1yaWRS9r2woTNmJpCKd5l9; 0.785; 0.412; 0; 0; -8.121; 0.25; 0.696; 1.45e-05; 0.142; 0.513; 143.093; 4
Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit); Pursuit Of Happiness [Extended Steve Aoki Remix (Explicit)]; 2012-01-01; spotify:album:38MFjDPIDJFfLF7IVpe1rv; Kid Cudi; spotify:artist:0fA0VVWsXO9YnASrzqfmYu; 373626; 75; 1; spotify:track:5PX4uS1LqlWEPL69phPVQQ; 0.722; 0.687; 0; 1; -5.189; 0.0556; 0.00949; 0.00413; 0.0462; 0.619; 128.013; 4
De Nada (Vocal Edit); De Nada; 2015-05-14; spotify:album:3kQCLx84QtyjvetdWVblW2; (dc); spotify:artist:6oLTIy8xJUYOLHDcDmuQPl; 168228; 41; 2; spotify:track:7nhSO9GYru1AYREmIq2Too; 0.764; 0.703; 11; 0; -5.623; 0.351; 0.195; 0.000559; 0.141; 0.377; 119.948; 4
Can We Be Free; Can We Be Free; 2019-07-31; spotify:album:3gc3VKoim4ygl5LyfePAfP; KUURO; spotify:artist:5mVWu2Ofpm2mlEpuMm3b4Q; 198315; 57; 1; spotify:track:4JHfB0tPjE38N5KTSaX39I; 0.621; 0.863; 11; 0; -3.389; 0.0913; 0.0422; 0; 0.123; 0.442; 95.029; 4
S.O.B.; Nathaniel Rateliff & The Night Sweats; 2015-08-21; spotify:album:1uJRMyfjWu3255ihMnNuj4; Nathaniel Rateliff & The Night Sweats; spotify:artist:02seUFsFQP7TH4hLrTj77o; 247613; 66; 5; spotify:track:1VPUpUwtbpoRVXt0txVU0w; 0.699; 0.579; 1; 1; -6.504; 0.0416; 0.267; 0.00602; 0.452; 0.128; 109.948; 4
Days Like This (feat. Khalid); Diaspora; 2019-06-12; spotify:album:790qROmQ1y4aPEYLcSkScH; GoldLink; spotify:artist:5XenQ7XfcvQdfIbpLEFaKQ; 168933; 63; 4; spotify:track:2qU9ro2FCa4WjFqTg1JFJP; 0.805; 0.496; 8; 1; -7.294; 0.103; 0.0725; 0.016; 0.103; 0.299; 159.917; 4
Oh Devil - Radio Version; Oh Devil (Radio Version); 2017-06-16; spotify:album:2ophfPYNFYZeRoeh5rcElv; Electric Guest; spotify:artist:7sgWBYtJpblXpJl2lU5WVs; 217386; 55; 1; spotify:track:6KwSdmAba8BxoxVXPw70LO; 0.899; 0.579; 7; 0; -5.424; 0.0719; 0.186; 0.00668; 0.217; 0.709; 96.989; 4
Wavez; Wavez; 2020-03-20; spotify:album:6TfpkQ7JkkIK07EGsQTn41; Snakehips; spotify:artist:2FwJwEswyIUAljqgjNSHgP; 167500; 51; 1; spotify:track:3dclLgrtqliIAnw4k9OdZP; 0.845; 0.668; 0; 1; -5.79; 0.0829; 0.00221; 0.138; 0.188; 0.741; 95.978; 4
St. Lucia; Free Your Mind; 2020-02-28; spotify:album:5X8lYBkuMoxEKMDFVMYZBB; Big Gigantic; spotify:artist:7o7mC95EDbJKTcPAAs8C3r; 219237; 42; 5; spotify:track:0eWg4ZTblO99Vr5w90dr0v; 0.719; 0.848; 4; 0; -4.334; 0.0747; 0.025; 0; 0.0687; 0.758; 82.014; 4
